
3.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,32.0,32.0,32.0,64.0,128.0,4.0,1.0,1.0,1.5,2.0,1.0,4.0,4.0,8.0,1.565061092376709
3.0,2.0,1.0,3.0,4.0,4.0,4.0,1.0,4.0,8.0,8.0,12.0,12.0,18.0,2.0,2.0,2.0,1.5,2.0,1.0,8.0,4.0,2.0,1.3302502632141113
4.0,2.0,2.0,3.0,2.0,4.0,4.0,2.0,1.0,8.0,16.0,24.0,36.0,54.0,2.0,1.0,1.0,1.5,2.0,1.0,2.0,8.0,4.0,1.8164680004119873
1.0,1.0,4.0,2.0,4.0,4.0,4.0,1.0,2.0,8.0,12.0,24.0,36.0,72.0,1.0,1.0,1.0,1.5,1.0,1.0,8.0,8.0,4.0,1.5984857082366943
1.0,2.0,4.0,4.0,1.0,4.0,1.0,2.0,1.0,32.0,32.0,32.0,48.0,48.0,4.0,1.0,4.0,2.0,1.0,1.5,4.0,2.0,4.0,1.9056849479675293
2.0,1.0,4.0,1.0,4.0,4.0,1.0,2.0,1.0,16.0,32.0,32.0,32.0,64.0,4.0,4.0,4.0,2.0,1.0,1.0,8.0,8.0,2.0,1.739622712135315
1.0,2.0,1.0,4.0,2.0,4.0,1.0,2.0,4.0,16.0,32.0,48.0,48.0,48.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,8.0,4.0,1.7605032920837402
2.0,1.0,1.0,4.0,2.0,1.0,4.0,2.0,2.0,16.0,32.0,64.0,128.0,256.0,2.0,1.0,2.0,2.0,1.5,2.0,4.0,2.0,4.0,1.86201810836792
4.0,2.0,3.0,4.0,4.0,2.0,2.0,1.0,1.0,24.0,48.0,48.0,96.0,96.0,2.0,4.0,2.0,2.0,1.5,1.0,4.0,4.0,8.0,2.0458316802978516
1.0,1.0,3.0,1.0,1.0,4.0,4.0,2.0,2.0,16.0,32.0,32.0,32.0,32.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,4.0,2.0,1.777963638305664
2.0,1.0,3.0,4.0,1.0,4.0,4.0,4.0,1.0,16.0,32.0,48.0,72.0,72.0,2.0,2.0,2.0,1.0,1.5,1.5,4.0,4.0,4.0,1.8034236431121826
2.0,3.0,1.0,3.0,2.0,4.0,2.0,4.0,1.0,24.0,24.0,48.0,48.0,72.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,8.0,1.792358636856079
4.0,4.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,24.0,36.0,72.0,108.0,162.0,1.0,1.0,1.0,2.0,2.0,1.5,2.0,4.0,2.0,2.3340706825256348
1.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,24.0,36.0,36.0,36.0,36.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,4.0,2.0,1.6521806716918945
2.0,4.0,1.0,3.0,4.0,1.0,2.0,1.0,2.0,8.0,12.0,24.0,36.0,36.0,2.0,2.0,1.0,1.0,1.5,1.0,8.0,4.0,2.0,1.350907564163208
1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,4.0,8.0,12.0,12.0,12.0,24.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,8.0,4.0,1.1776010990142822
4.0,4.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,32.0,32.0,32.0,48.0,48.0,4.0,2.0,2.0,2.0,1.0,2.0,4.0,8.0,2.0,1.7889894247055054
2.0,4.0,2.0,4.0,2.0,2.0,1.0,4.0,4.0,16.0,16.0,16.0,32.0,32.0,1.0,1.0,1.0,1.0,1.5,1.0,4.0,4.0,8.0,1.621902346611023
4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,32.0,32.0,32.0,64.0,128.0,4.0,1.0,4.0,2.0,2.0,1.0,4.0,2.0,2.0,2.3778910636901855
4.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,32.0,32.0,48.0,72.0,108.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,4.0,8.0,1.6445775032043457
3.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,4.0,8.0,12.0,12.0,12.0,12.0,2.0,4.0,2.0,1.0,1.0,1.5,8.0,8.0,8.0,1.1716041564941406
2.0,3.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,24.0,36.0,54.0,81.0,121.0,1.0,1.0,1.0,1.5,1.5,2.0,2.0,4.0,4.0,1.8265390396118164
4.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,1.0,32.0,32.0,32.0,64.0,128.0,2.0,1.0,1.0,1.5,1.0,1.0,4.0,4.0,4.0,1.6014803647994995
3.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,1.0,24.0,36.0,72.0,72.0,72.0,2.0,4.0,1.0,1.5,1.5,1.5,2.0,4.0,2.0,1.8613183498382568
1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,16.0,24.0,36.0,72.0,108.0,4.0,1.0,4.0,1.5,1.0,1.0,2.0,2.0,2.0,1.762700080871582
1.0,4.0,3.0,4.0,1.0,2.0,2.0,4.0,1.0,32.0,64.0,96.0,128.0,192.0,1.0,2.0,2.0,2.0,2.0,1.0,8.0,2.0,4.0,2.3067102432250977
2.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,1.0,24.0,36.0,54.0,54.0,108.0,4.0,4.0,4.0,2.0,2.0,1.5,2.0,2.0,4.0,2.016014575958252
3.0,4.0,1.0,2.0,4.0,4.0,2.0,1.0,1.0,8.0,12.0,18.0,18.0,36.0,4.0,2.0,4.0,1.5,1.5,1.0,8.0,8.0,2.0,1.6494972705841064
1.0,3.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,24.0,24.0,36.0,36.0,36.0,4.0,4.0,1.0,2.0,1.5,1.0,8.0,2.0,4.0,1.7538511753082275
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,8.0,16.0,16.0,24.0,36.0,2.0,4.0,4.0,1.5,1.5,1.0,2.0,4.0,4.0,1.3879225254058838
2.0,3.0,4.0,3.0,1.0,1.0,2.0,4.0,4.0,8.0,8.0,12.0,12.0,12.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,4.0,0.9740546345710754
3.0,4.0,4.0,2.0,2.0,2.0,4.0,2.0,4.0,8.0,12.0,24.0,36.0,36.0,1.0,4.0,2.0,2.0,1.5,2.0,2.0,2.0,2.0,1.561637043952942
2.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,8.0,12.0,18.0,36.0,36.0,2.0,1.0,1.0,1.0,1.5,1.0,2.0,8.0,2.0,1.383244514465332
2.0,2.0,3.0,4.0,2.0,4.0,1.0,1.0,2.0,24.0,24.0,36.0,72.0,144.0,2.0,1.0,2.0,1.5,1.5,2.0,2.0,8.0,4.0,1.5960365533828735
3.0,2.0,3.0,2.0,1.0,1.0,4.0,1.0,1.0,24.0,36.0,36.0,54.0,81.0,1.0,1.0,2.0,1.5,1.0,1.0,2.0,2.0,2.0,1.7663713693618774
2.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,2.0,8.0,12.0,24.0,24.0,36.0,4.0,1.0,4.0,2.0,1.5,1.0,4.0,4.0,4.0,1.5087435245513916
2.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,4.0,16.0,16.0,16.0,24.0,48.0,4.0,2.0,2.0,2.0,1.5,1.5,4.0,2.0,2.0,1.353102445602417
1.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,32.0,64.0,96.0,128.0,128.0,4.0,4.0,2.0,1.5,1.0,1.5,2.0,4.0,2.0,2.2039642333984375
1.0,4.0,1.0,3.0,2.0,4.0,4.0,4.0,2.0,16.0,32.0,32.0,48.0,48.0,4.0,4.0,1.0,1.5,1.0,1.0,2.0,2.0,8.0,1.634866714477539
1.0,2.0,4.0,4.0,2.0,4.0,1.0,4.0,1.0,8.0,16.0,32.0,48.0,72.0,1.0,4.0,2.0,2.0,2.0,1.0,4.0,8.0,2.0,1.2762186527252197
2.0,2.0,4.0,1.0,2.0,4.0,2.0,4.0,4.0,32.0,64.0,96.0,96.0,96.0,2.0,2.0,4.0,1.0,1.0,1.0,4.0,4.0,4.0,2.366231918334961
4.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,32.0,32.0,32.0,32.0,48.0,1.0,1.0,1.0,1.5,1.5,1.0,2.0,4.0,8.0,1.8145756721496582
2.0,3.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,32.0,48.0,48.0,48.0,48.0,1.0,2.0,4.0,1.0,1.0,2.0,8.0,8.0,2.0,1.8994903564453125
3.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,4.0,32.0,48.0,72.0,108.0,108.0,2.0,2.0,2.0,1.5,1.5,2.0,2.0,4.0,2.0,2.303802251815796
3.0,4.0,1.0,2.0,1.0,4.0,4.0,1.0,2.0,32.0,32.0,32.0,64.0,64.0,2.0,2.0,2.0,2.0,1.5,2.0,2.0,4.0,2.0,1.9061644077301025
2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,16.0,32.0,48.0,96.0,192.0,2.0,1.0,1.0,1.5,1.5,1.0,4.0,2.0,8.0,1.6854841709136963
2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,8.0,12.0,12.0,24.0,48.0,4.0,4.0,1.0,1.5,1.0,1.0,4.0,2.0,8.0,1.6189091205596924
3.0,1.0,1.0,3.0,1.0,4.0,2.0,2.0,4.0,8.0,8.0,8.0,12.0,24.0,4.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,8.0,1.1899158954620361
1.0,4.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,8.0,12.0,24.0,24.0,48.0,4.0,4.0,4.0,1.0,2.0,1.5,2.0,4.0,4.0,1.5016670227050781
2.0,3.0,3.0,4.0,1.0,2.0,4.0,1.0,2.0,16.0,16.0,24.0,36.0,36.0,2.0,4.0,4.0,2.0,1.0,1.0,2.0,2.0,4.0,1.6659260988235474
2.0,3.0,2.0,4.0,1.0,1.0,4.0,2.0,1.0,16.0,16.0,16.0,24.0,48.0,1.0,1.0,4.0,1.5,2.0,1.5,4.0,4.0,2.0,1.3660944700241089
2.0,2.0,2.0,1.0,4.0,4.0,1.0,4.0,1.0,32.0,48.0,96.0,96.0,96.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,8.0,8.0,2.653258800506592
4.0,3.0,3.0,4.0,2.0,4.0,2.0,4.0,4.0,24.0,36.0,72.0,72.0,108.0,4.0,1.0,1.0,2.0,2.0,1.5,8.0,8.0,8.0,2.2283549308776855
3.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,16.0,32.0,32.0,48.0,48.0,4.0,4.0,1.0,1.0,1.5,1.0,4.0,8.0,8.0,1.6959228515625
2.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,8.0,16.0,24.0,24.0,48.0,4.0,4.0,1.0,1.0,1.5,1.5,2.0,2.0,8.0,1.6370487213134766
1.0,3.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,16.0,16.0,32.0,32.0,32.0,4.0,1.0,4.0,1.0,1.0,1.0,2.0,4.0,8.0,1.4938228130340576
3.0,2.0,1.0,3.0,4.0,2.0,2.0,4.0,2.0,16.0,32.0,32.0,48.0,96.0,1.0,2.0,1.0,1.5,1.5,1.5,2.0,8.0,4.0,1.7706643342971802
1.0,3.0,1.0,2.0,4.0,4.0,2.0,4.0,1.0,24.0,24.0,36.0,72.0,144.0,4.0,1.0,1.0,1.0,1.5,1.0,4.0,4.0,8.0,1.4870414733886719
3.0,1.0,3.0,3.0,4.0,2.0,2.0,1.0,2.0,16.0,16.0,32.0,48.0,72.0,2.0,2.0,2.0,1.5,1.0,2.0,2.0,8.0,2.0,1.876878023147583
2.0,4.0,2.0,4.0,1.0,1.0,4.0,4.0,1.0,8.0,16.0,16.0,24.0,48.0,2.0,1.0,2.0,1.5,1.5,1.5,8.0,2.0,4.0,1.1896852254867554
2.0,1.0,1.0,4.0,1.0,1.0,4.0,2.0,2.0,8.0,8.0,12.0,12.0,12.0,2.0,2.0,1.0,1.0,1.5,1.0,2.0,2.0,2.0,0.9515950083732605
2.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,8.0,8.0,12.0,12.0,24.0,2.0,1.0,1.0,2.0,1.0,1.5,2.0,4.0,4.0,1.0617320537567139
1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,16.0,16.0,32.0,48.0,72.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,1.5350515842437744
1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,8.0,8.0,12.0,24.0,36.0,2.0,2.0,2.0,1.5,1.5,1.0,4.0,8.0,4.0,1.1261402368545532
1.0,4.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,32.0,64.0,96.0,128.0,216.0,1.0,1.0,2.0,1.0,1.5,2.0,8.0,4.0,8.0,2.2394189834594727
3.0,4.0,4.0,4.0,4.0,1.0,4.0,1.0,1.0,16.0,24.0,48.0,96.0,96.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,4.0,1.8418264389038086
3.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,8.0,16.0,16.0,16.0,16.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,8.0,8.0,1.3804857730865479
1.0,4.0,1.0,2.0,4.0,2.0,2.0,4.0,2.0,8.0,16.0,32.0,32.0,32.0,2.0,1.0,1.0,1.0,1.0,1.5,4.0,8.0,4.0,1.5766327381134033
1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,32.0,48.0,48.0,96.0,192.0,1.0,1.0,1.0,1.0,2.0,1.5,4.0,2.0,4.0,2.0488507747650146
3.0,3.0,1.0,3.0,4.0,1.0,2.0,4.0,4.0,8.0,12.0,12.0,24.0,48.0,2.0,2.0,2.0,2.0,1.5,2.0,8.0,8.0,2.0,1.3589890003204346
3.0,4.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,16.0,16.0,24.0,48.0,48.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.725508451461792
2.0,1.0,4.0,3.0,1.0,2.0,4.0,1.0,4.0,32.0,32.0,48.0,96.0,144.0,2.0,4.0,4.0,1.0,1.0,2.0,2.0,8.0,8.0,1.6385843753814697
3.0,2.0,2.0,1.0,4.0,1.0,4.0,1.0,4.0,16.0,24.0,36.0,72.0,108.0,4.0,2.0,4.0,1.0,1.0,1.0,2.0,4.0,4.0,1.9976279735565186
3.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,4.0,16.0,32.0,32.0,32.0,48.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,8.0,4.0,1.7143256664276123
1.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,32.0,32.0,48.0,72.0,144.0,2.0,2.0,2.0,2.0,2.0,1.5,2.0,4.0,4.0,1.6440749168395996
3.0,3.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,8.0,12.0,12.0,24.0,36.0,1.0,4.0,1.0,1.5,1.5,1.0,4.0,4.0,4.0,1.4476089477539062
2.0,2.0,3.0,4.0,2.0,1.0,1.0,4.0,2.0,8.0,16.0,32.0,64.0,128.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,8.0,4.0,1.5311869382858276
2.0,2.0,4.0,1.0,4.0,1.0,2.0,4.0,4.0,32.0,64.0,96.0,96.0,192.0,1.0,2.0,1.0,1.5,2.0,1.0,4.0,4.0,4.0,1.9333751201629639
1.0,3.0,1.0,3.0,4.0,1.0,2.0,2.0,1.0,16.0,32.0,48.0,96.0,144.0,1.0,2.0,1.0,1.5,1.5,1.0,8.0,2.0,2.0,1.4536879062652588
2.0,4.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,16.0,24.0,48.0,72.0,72.0,2.0,2.0,1.0,1.5,1.0,1.0,4.0,4.0,8.0,2.079610824584961
2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,16.0,24.0,36.0,72.0,144.0,2.0,4.0,4.0,1.0,1.0,1.5,2.0,8.0,4.0,1.624037265777588
4.0,2.0,2.0,2.0,4.0,1.0,2.0,4.0,1.0,8.0,8.0,8.0,12.0,18.0,1.0,1.0,1.0,1.0,2.0,1.5,4.0,2.0,2.0,1.0317347049713135
1.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,8.0,12.0,18.0,27.0,27.0,4.0,2.0,1.0,1.5,1.5,1.0,8.0,2.0,8.0,1.3915951251983643
2.0,1.0,3.0,1.0,1.0,2.0,4.0,2.0,2.0,16.0,24.0,24.0,48.0,48.0,2.0,1.0,4.0,1.5,1.5,1.5,4.0,8.0,4.0,1.715255618095398
2.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,32.0,48.0,48.0,72.0,108.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.6997349262237549
1.0,4.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0,8.0,12.0,12.0,12.0,18.0,4.0,1.0,1.0,1.5,1.0,1.0,8.0,2.0,8.0,1.0317082405090332
3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,24.0,48.0,96.0,128.0,256.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,2.2865874767303467
2.0,4.0,2.0,2.0,4.0,1.0,4.0,2.0,4.0,8.0,8.0,16.0,16.0,32.0,2.0,1.0,1.0,1.5,1.5,1.0,8.0,8.0,4.0,1.178809404373169
3.0,3.0,1.0,3.0,4.0,1.0,1.0,2.0,4.0,8.0,16.0,32.0,64.0,64.0,4.0,4.0,2.0,1.5,1.0,1.0,2.0,8.0,4.0,1.7126786708831787
1.0,1.0,1.0,3.0,1.0,4.0,4.0,4.0,1.0,8.0,12.0,18.0,18.0,27.0,4.0,4.0,2.0,1.0,1.0,1.0,4.0,2.0,4.0,1.5110907554626465
3.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,8.0,12.0,12.0,24.0,24.0,1.0,2.0,1.0,1.5,1.0,1.0,8.0,8.0,2.0,1.1672905683517456
2.0,1.0,4.0,4.0,1.0,1.0,2.0,4.0,2.0,32.0,48.0,48.0,72.0,144.0,2.0,4.0,4.0,1.5,1.0,1.0,8.0,4.0,8.0,1.3715685606002808
2.0,1.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,8.0,16.0,24.0,48.0,48.0,4.0,2.0,4.0,2.0,2.0,2.0,8.0,4.0,2.0,1.5449414253234863
2.0,2.0,4.0,4.0,4.0,2.0,1.0,4.0,1.0,32.0,64.0,64.0,128.0,128.0,4.0,2.0,1.0,1.0,2.0,2.0,4.0,4.0,4.0,2.409937858581543
2.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,24.0,48.0,48.0,72.0,108.0,4.0,1.0,1.0,1.0,2.0,2.0,4.0,8.0,8.0,1.9069881439208984
3.0,2.0,4.0,3.0,2.0,1.0,2.0,4.0,1.0,16.0,24.0,48.0,96.0,96.0,1.0,1.0,2.0,2.0,1.0,2.0,8.0,2.0,8.0,1.5965585708618164
3.0,3.0,1.0,4.0,1.0,4.0,2.0,1.0,2.0,8.0,16.0,16.0,32.0,48.0,2.0,1.0,1.0,1.5,1.0,1.0,8.0,4.0,4.0,1.5229778289794922
2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,24.0,36.0,54.0,108.0,162.0,1.0,2.0,4.0,1.5,2.0,1.5,2.0,8.0,4.0,2.004119396209717
1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,16.0,16.0,32.0,64.0,1.0,4.0,4.0,1.0,1.0,1.5,2.0,4.0,8.0,1.4449325799942017
2.0,4.0,1.0,3.0,2.0,1.0,4.0,2.0,1.0,32.0,32.0,32.0,32.0,48.0,2.0,2.0,2.0,1.5,1.5,2.0,2.0,2.0,8.0,1.5858714580535889
4.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,24.0,48.0,48.0,96.0,144.0,4.0,2.0,1.0,2.0,1.5,1.0,2.0,4.0,2.0,2.030953884124756
1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,8.0,8.0,12.0,12.0,12.0,2.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,1.1185402870178223
3.0,2.0,1.0,3.0,4.0,4.0,1.0,1.0,1.0,8.0,16.0,24.0,48.0,72.0,1.0,4.0,1.0,1.0,1.5,1.5,8.0,8.0,8.0,1.800741195678711
4.0,2.0,1.0,3.0,4.0,1.0,4.0,1.0,2.0,8.0,16.0,24.0,24.0,36.0,1.0,1.0,1.0,2.0,1.5,1.5,2.0,4.0,2.0,1.584728717803955
3.0,3.0,4.0,3.0,4.0,1.0,2.0,4.0,1.0,8.0,8.0,12.0,18.0,27.0,2.0,4.0,4.0,2.0,1.0,1.0,8.0,4.0,8.0,1.139559030532837
4.0,4.0,2.0,3.0,4.0,1.0,1.0,4.0,4.0,32.0,32.0,32.0,32.0,48.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,4.0,8.0,1.5500283241271973
3.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,8.0,12.0,18.0,27.0,40.0,1.0,2.0,4.0,1.0,1.5,2.0,8.0,2.0,2.0,1.4117765426635742
1.0,4.0,1.0,4.0,1.0,4.0,4.0,1.0,4.0,24.0,36.0,36.0,36.0,36.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,8.0,1.517232894897461
2.0,4.0,1.0,3.0,2.0,2.0,2.0,4.0,4.0,24.0,36.0,54.0,81.0,81.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,8.0,1.9467567205429077
2.0,1.0,1.0,2.0,2.0,4.0,1.0,4.0,2.0,8.0,12.0,18.0,18.0,27.0,1.0,4.0,4.0,1.0,1.5,1.0,8.0,8.0,8.0,1.4099626541137695
2.0,3.0,3.0,2.0,2.0,1.0,4.0,1.0,2.0,8.0,12.0,12.0,18.0,18.0,4.0,2.0,2.0,1.5,2.0,2.0,2.0,4.0,2.0,1.2350027561187744
2.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,16.0,32.0,48.0,96.0,144.0,4.0,2.0,1.0,1.5,1.0,1.0,4.0,8.0,4.0,1.0073246955871582
