3.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,8.0,16.0,16.0,24.0,36.0,4.0,1.0,1.0,16.0,24.0,48.0,8.0,2.0,4.0,1311
3.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,32.0,32.0,32.0,64.0,128.0,4.0,1.0,1.0,48.0,128.0,128.0,4.0,4.0,8.0,1565
3.0,2.0,1.0,3.0,4.0,4.0,4.0,1.0,4.0,8.0,8.0,12.0,12.0,18.0,2.0,2.0,2.0,12.0,16.0,16.0,8.0,4.0,2.0,1330
4.0,2.0,2.0,3.0,2.0,4.0,4.0,2.0,1.0,8.0,16.0,24.0,36.0,54.0,2.0,1.0,1.0,24.0,64.0,32.0,2.0,8.0,4.0,1816
1.0,1.0,4.0,2.0,4.0,4.0,4.0,1.0,2.0,8.0,12.0,24.0,36.0,72.0,1.0,1.0,1.0,24.0,32.0,64.0,8.0,8.0,4.0,1598
1.0,2.0,4.0,4.0,1.0,4.0,1.0,2.0,1.0,32.0,32.0,32.0,48.0,48.0,4.0,1.0,4.0,64.0,32.0,48.0,4.0,2.0,4.0,1905
2.0,1.0,4.0,1.0,4.0,4.0,1.0,2.0,1.0,16.0,32.0,32.0,32.0,64.0,4.0,4.0,4.0,64.0,32.0,64.0,8.0,8.0,2.0,1739
1.0,2.0,1.0,4.0,2.0,4.0,1.0,2.0,4.0,16.0,32.0,48.0,48.0,48.0,2.0,4.0,2.0,32.0,32.0,32.0,2.0,8.0,4.0,1760
2.0,1.0,1.0,4.0,2.0,1.0,4.0,2.0,2.0,16.0,32.0,64.0,128.0,256.0,2.0,1.0,2.0,128.0,192.0,512.0,4.0,2.0,4.0,1862
4.0,2.0,3.0,4.0,4.0,2.0,2.0,1.0,1.0,24.0,48.0,48.0,96.0,96.0,2.0,4.0,2.0,64.0,96.0,64.0,4.0,4.0,8.0,2045
1.0,1.0,3.0,1.0,1.0,4.0,4.0,2.0,2.0,16.0,32.0,32.0,32.0,32.0,1.0,2.0,1.0,64.0,32.0,32.0,4.0,4.0,2.0,1777
2.0,1.0,3.0,4.0,1.0,4.0,4.0,4.0,1.0,16.0,32.0,48.0,72.0,72.0,2.0,2.0,2.0,32.0,96.0,96.0,4.0,4.0,4.0,1803
2.0,3.0,1.0,3.0,2.0,4.0,2.0,4.0,1.0,24.0,24.0,48.0,48.0,72.0,2.0,2.0,1.0,32.0,64.0,64.0,2.0,4.0,8.0,1792
4.0,4.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,24.0,36.0,72.0,108.0,162.0,1.0,1.0,1.0,128.0,128.0,192.0,2.0,4.0,2.0,2334
1.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,24.0,36.0,36.0,36.0,36.0,1.0,2.0,1.0,32.0,32.0,64.0,4.0,4.0,2.0,1652
2.0,4.0,1.0,3.0,4.0,1.0,2.0,1.0,2.0,8.0,12.0,24.0,36.0,36.0,2.0,2.0,1.0,16.0,48.0,32.0,8.0,4.0,2.0,1350
1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,4.0,8.0,12.0,12.0,12.0,24.0,1.0,4.0,1.0,16.0,8.0,16.0,2.0,8.0,4.0,1177
4.0,4.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,32.0,32.0,32.0,48.0,48.0,4.0,2.0,2.0,64.0,32.0,64.0,4.0,8.0,2.0,1788
2.0,4.0,2.0,4.0,2.0,2.0,1.0,4.0,4.0,16.0,16.0,16.0,32.0,32.0,1.0,1.0,1.0,16.0,48.0,32.0,4.0,4.0,8.0,1621
4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,32.0,32.0,32.0,64.0,128.0,4.0,1.0,4.0,64.0,128.0,128.0,4.0,2.0,2.0,2377
4.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,32.0,32.0,48.0,72.0,108.0,1.0,1.0,4.0,32.0,64.0,64.0,4.0,4.0,8.0,1644
3.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,4.0,8.0,12.0,12.0,12.0,12.0,2.0,4.0,2.0,8.0,8.0,12.0,8.0,8.0,8.0,1171
2.0,3.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,24.0,36.0,54.0,81.0,121.0,1.0,1.0,1.0,48.0,96.0,128.0,2.0,4.0,4.0,1826
4.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,1.0,32.0,32.0,32.0,64.0,128.0,2.0,1.0,1.0,48.0,64.0,128.0,4.0,4.0,4.0,1601
3.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,1.0,24.0,36.0,72.0,72.0,72.0,2.0,4.0,1.0,96.0,96.0,96.0,2.0,4.0,2.0,1861
1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,16.0,24.0,36.0,72.0,108.0,4.0,1.0,4.0,48.0,64.0,64.0,2.0,2.0,2.0,1762
1.0,4.0,3.0,4.0,1.0,2.0,2.0,4.0,1.0,32.0,64.0,96.0,128.0,192.0,1.0,2.0,2.0,128.0,256.0,128.0,8.0,2.0,4.0,2306
2.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,1.0,24.0,36.0,54.0,54.0,108.0,4.0,4.0,4.0,64.0,64.0,96.0,2.0,2.0,4.0,2016
3.0,4.0,1.0,2.0,4.0,4.0,2.0,1.0,1.0,8.0,12.0,18.0,18.0,36.0,4.0,2.0,4.0,24.0,24.0,32.0,8.0,8.0,2.0,1649
1.0,3.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,24.0,24.0,36.0,36.0,36.0,4.0,4.0,1.0,64.0,48.0,32.0,8.0,2.0,4.0,1753
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,8.0,16.0,16.0,24.0,36.0,2.0,4.0,4.0,24.0,24.0,32.0,2.0,4.0,4.0,1387
2.0,3.0,4.0,3.0,1.0,1.0,2.0,4.0,4.0,8.0,8.0,12.0,12.0,12.0,2.0,2.0,2.0,16.0,16.0,16.0,2.0,8.0,4.0,974
3.0,4.0,4.0,2.0,2.0,2.0,4.0,2.0,4.0,8.0,12.0,24.0,36.0,36.0,1.0,4.0,2.0,32.0,48.0,64.0,2.0,2.0,2.0,1561
2.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,8.0,12.0,18.0,36.0,36.0,2.0,1.0,1.0,16.0,48.0,32.0,2.0,8.0,2.0,1383
2.0,2.0,3.0,4.0,2.0,4.0,1.0,1.0,2.0,24.0,24.0,36.0,72.0,144.0,2.0,1.0,2.0,48.0,96.0,256.0,2.0,8.0,4.0,1596
3.0,2.0,3.0,2.0,1.0,1.0,4.0,1.0,1.0,24.0,36.0,36.0,54.0,81.0,1.0,1.0,2.0,48.0,32.0,64.0,2.0,2.0,2.0,1766
2.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,2.0,8.0,12.0,24.0,24.0,36.0,4.0,1.0,4.0,32.0,24.0,32.0,4.0,4.0,4.0,1508
2.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,4.0,16.0,16.0,16.0,24.0,48.0,4.0,2.0,2.0,32.0,24.0,48.0,4.0,2.0,2.0,1353
1.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,32.0,64.0,96.0,128.0,128.0,4.0,4.0,2.0,96.0,128.0,192.0,2.0,4.0,2.0,2203
1.0,4.0,1.0,3.0,2.0,4.0,4.0,4.0,2.0,16.0,32.0,32.0,48.0,48.0,4.0,4.0,1.0,48.0,32.0,32.0,2.0,2.0,8.0,1634
1.0,2.0,4.0,4.0,2.0,4.0,1.0,4.0,1.0,8.0,16.0,32.0,48.0,72.0,1.0,4.0,2.0,64.0,64.0,64.0,4.0,8.0,2.0,1276
2.0,2.0,4.0,1.0,2.0,4.0,2.0,4.0,4.0,32.0,64.0,96.0,96.0,96.0,2.0,2.0,4.0,64.0,64.0,64.0,4.0,4.0,4.0,2366
4.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,32.0,32.0,32.0,32.0,48.0,1.0,1.0,1.0,48.0,48.0,32.0,2.0,4.0,8.0,1814
2.0,3.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,32.0,48.0,48.0,48.0,48.0,1.0,2.0,4.0,32.0,32.0,64.0,8.0,8.0,2.0,1899
3.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,4.0,32.0,48.0,72.0,108.0,108.0,2.0,2.0,2.0,96.0,96.0,128.0,2.0,4.0,2.0,2303
3.0,4.0,1.0,2.0,1.0,4.0,4.0,1.0,2.0,32.0,32.0,32.0,64.0,64.0,2.0,2.0,2.0,64.0,96.0,128.0,2.0,4.0,2.0,1906
2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,16.0,32.0,48.0,96.0,192.0,2.0,1.0,1.0,48.0,96.0,128.0,4.0,2.0,8.0,1685
2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,8.0,12.0,12.0,24.0,48.0,4.0,4.0,1.0,12.0,16.0,32.0,4.0,2.0,8.0,1618
3.0,1.0,1.0,3.0,1.0,4.0,2.0,2.0,4.0,8.0,8.0,8.0,12.0,24.0,4.0,1.0,1.0,8.0,16.0,32.0,4.0,2.0,8.0,1189
1.0,4.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,8.0,12.0,24.0,24.0,48.0,4.0,4.0,4.0,16.0,32.0,48.0,2.0,4.0,4.0,1501
2.0,3.0,3.0,4.0,1.0,2.0,4.0,1.0,2.0,16.0,16.0,24.0,36.0,36.0,2.0,4.0,4.0,32.0,32.0,32.0,2.0,2.0,4.0,1665
2.0,3.0,2.0,4.0,1.0,1.0,4.0,2.0,1.0,16.0,16.0,16.0,24.0,48.0,1.0,1.0,4.0,24.0,32.0,48.0,4.0,4.0,2.0,1366
2.0,2.0,2.0,1.0,4.0,4.0,1.0,4.0,1.0,32.0,48.0,96.0,96.0,96.0,4.0,2.0,4.0,64.0,128.0,128.0,2.0,8.0,8.0,2653
4.0,3.0,3.0,4.0,2.0,4.0,2.0,4.0,4.0,24.0,36.0,72.0,72.0,108.0,4.0,1.0,1.0,128.0,128.0,96.0,8.0,8.0,8.0,2228
3.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,16.0,32.0,32.0,48.0,48.0,4.0,4.0,1.0,32.0,48.0,32.0,4.0,8.0,8.0,1695
2.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,8.0,16.0,24.0,24.0,48.0,4.0,4.0,1.0,16.0,24.0,48.0,2.0,2.0,8.0,1637
1.0,3.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,16.0,16.0,32.0,32.0,32.0,4.0,1.0,4.0,32.0,32.0,32.0,2.0,4.0,8.0,1493
3.0,2.0,1.0,3.0,4.0,2.0,2.0,4.0,2.0,16.0,32.0,32.0,48.0,96.0,1.0,2.0,1.0,48.0,48.0,96.0,2.0,8.0,4.0,1770
1.0,3.0,1.0,2.0,4.0,4.0,2.0,4.0,1.0,24.0,24.0,36.0,72.0,144.0,4.0,1.0,1.0,32.0,96.0,128.0,4.0,4.0,8.0,1487
3.0,1.0,3.0,3.0,4.0,2.0,2.0,1.0,2.0,16.0,16.0,32.0,48.0,72.0,2.0,2.0,2.0,48.0,32.0,128.0,2.0,8.0,2.0,1876
2.0,4.0,2.0,4.0,1.0,1.0,4.0,4.0,1.0,8.0,16.0,16.0,24.0,48.0,2.0,1.0,2.0,24.0,24.0,48.0,8.0,2.0,4.0,1189
2.0,1.0,1.0,4.0,1.0,1.0,4.0,2.0,2.0,8.0,8.0,12.0,12.0,12.0,2.0,2.0,1.0,8.0,12.0,8.0,2.0,2.0,2.0,951
2.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,8.0,8.0,12.0,12.0,24.0,2.0,1.0,1.0,16.0,8.0,24.0,2.0,4.0,4.0,1061
1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,16.0,16.0,32.0,48.0,72.0,2.0,4.0,2.0,32.0,32.0,64.0,2.0,4.0,2.0,1535
1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,8.0,8.0,12.0,24.0,36.0,2.0,2.0,2.0,12.0,24.0,32.0,4.0,8.0,4.0,1126
1.0,4.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,32.0,64.0,96.0,128.0,216.0,1.0,1.0,2.0,64.0,192.0,256.0,8.0,4.0,8.0,2239
3.0,4.0,4.0,4.0,4.0,1.0,4.0,1.0,1.0,16.0,24.0,48.0,96.0,96.0,2.0,2.0,1.0,64.0,128.0,64.0,4.0,2.0,4.0,1841
3.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,8.0,16.0,16.0,16.0,16.0,4.0,1.0,1.0,16.0,16.0,16.0,4.0,8.0,8.0,1380
1.0,4.0,1.0,2.0,4.0,2.0,2.0,4.0,2.0,8.0,16.0,32.0,32.0,32.0,2.0,1.0,1.0,32.0,32.0,48.0,4.0,8.0,4.0,1576
1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,32.0,48.0,48.0,96.0,192.0,1.0,1.0,1.0,32.0,128.0,192.0,4.0,2.0,4.0,2048
3.0,3.0,1.0,3.0,4.0,1.0,2.0,4.0,4.0,8.0,12.0,12.0,24.0,48.0,2.0,2.0,2.0,16.0,24.0,64.0,8.0,8.0,2.0,1358
3.0,4.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,16.0,16.0,24.0,48.0,48.0,2.0,2.0,2.0,16.0,32.0,32.0,2.0,2.0,2.0,1725
2.0,1.0,4.0,3.0,1.0,2.0,4.0,1.0,4.0,32.0,32.0,48.0,96.0,144.0,2.0,4.0,4.0,32.0,64.0,256.0,2.0,8.0,8.0,1638
3.0,2.0,2.0,1.0,4.0,1.0,4.0,1.0,4.0,16.0,24.0,36.0,72.0,108.0,4.0,2.0,4.0,32.0,64.0,64.0,2.0,4.0,4.0,1997
3.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,4.0,16.0,32.0,32.0,32.0,48.0,1.0,2.0,1.0,32.0,64.0,32.0,4.0,8.0,4.0,1714
1.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,32.0,32.0,48.0,72.0,144.0,2.0,2.0,2.0,64.0,128.0,192.0,2.0,4.0,4.0,1644
3.0,3.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,8.0,12.0,12.0,24.0,36.0,1.0,4.0,1.0,12.0,24.0,32.0,4.0,4.0,4.0,1447
2.0,2.0,3.0,4.0,2.0,1.0,1.0,4.0,2.0,8.0,16.0,32.0,64.0,128.0,4.0,2.0,1.0,32.0,128.0,128.0,2.0,8.0,4.0,1531
2.0,2.0,4.0,1.0,4.0,1.0,2.0,4.0,4.0,32.0,64.0,96.0,96.0,192.0,1.0,2.0,1.0,96.0,128.0,128.0,4.0,4.0,4.0,1933
1.0,3.0,1.0,3.0,4.0,1.0,2.0,2.0,1.0,16.0,32.0,48.0,96.0,144.0,1.0,2.0,1.0,48.0,96.0,128.0,8.0,2.0,2.0,1453
2.0,4.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,16.0,24.0,48.0,72.0,72.0,2.0,2.0,1.0,48.0,64.0,64.0,4.0,4.0,8.0,2079
2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,16.0,24.0,36.0,72.0,144.0,2.0,4.0,4.0,32.0,64.0,192.0,2.0,8.0,4.0,1624
4.0,2.0,2.0,2.0,4.0,1.0,2.0,4.0,1.0,8.0,8.0,8.0,12.0,18.0,1.0,1.0,1.0,8.0,16.0,24.0,4.0,2.0,2.0,1031
1.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,8.0,12.0,18.0,27.0,27.0,4.0,2.0,1.0,24.0,24.0,16.0,8.0,2.0,8.0,1391
2.0,1.0,3.0,1.0,1.0,2.0,4.0,2.0,2.0,16.0,24.0,24.0,48.0,48.0,2.0,1.0,4.0,24.0,48.0,48.0,4.0,8.0,4.0,1715
2.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,32.0,48.0,48.0,72.0,108.0,2.0,2.0,1.0,64.0,128.0,64.0,4.0,2.0,2.0,1699
1.0,4.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0,8.0,12.0,12.0,12.0,18.0,4.0,1.0,1.0,12.0,8.0,16.0,8.0,2.0,8.0,1031
3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,24.0,48.0,96.0,128.0,256.0,1.0,4.0,2.0,64.0,128.0,256.0,2.0,4.0,2.0,2286
2.0,4.0,2.0,2.0,4.0,1.0,4.0,2.0,4.0,8.0,8.0,16.0,16.0,32.0,2.0,1.0,1.0,24.0,24.0,32.0,8.0,8.0,4.0,1178
3.0,3.0,1.0,3.0,4.0,1.0,1.0,2.0,4.0,8.0,16.0,32.0,64.0,64.0,4.0,4.0,2.0,48.0,64.0,64.0,2.0,8.0,4.0,1712
1.0,1.0,1.0,3.0,1.0,4.0,4.0,4.0,1.0,8.0,12.0,18.0,18.0,27.0,4.0,4.0,2.0,16.0,16.0,16.0,4.0,2.0,4.0,1511
3.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,8.0,12.0,12.0,24.0,24.0,1.0,2.0,1.0,12.0,16.0,16.0,8.0,8.0,2.0,1167
2.0,1.0,4.0,4.0,1.0,1.0,2.0,4.0,2.0,32.0,48.0,48.0,72.0,144.0,2.0,4.0,4.0,48.0,64.0,128.0,8.0,4.0,8.0,1371
2.0,1.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,8.0,16.0,24.0,48.0,48.0,4.0,2.0,4.0,32.0,64.0,64.0,8.0,4.0,2.0,1544
2.0,2.0,4.0,4.0,4.0,2.0,1.0,4.0,1.0,32.0,64.0,64.0,128.0,128.0,4.0,2.0,1.0,64.0,256.0,256.0,4.0,4.0,4.0,2409
2.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,24.0,48.0,48.0,72.0,108.0,4.0,1.0,1.0,32.0,128.0,128.0,4.0,8.0,8.0,1906
3.0,2.0,4.0,3.0,2.0,1.0,2.0,4.0,1.0,16.0,24.0,48.0,96.0,96.0,1.0,1.0,2.0,64.0,64.0,128.0,8.0,2.0,8.0,1596
3.0,3.0,1.0,4.0,1.0,4.0,2.0,1.0,2.0,8.0,16.0,16.0,32.0,48.0,2.0,1.0,1.0,24.0,32.0,32.0,8.0,4.0,4.0,1522
2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,24.0,36.0,54.0,108.0,162.0,1.0,2.0,4.0,48.0,128.0,192.0,2.0,8.0,4.0,2004
1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,16.0,16.0,32.0,64.0,1.0,4.0,4.0,16.0,32.0,96.0,2.0,4.0,8.0,1444
2.0,4.0,1.0,3.0,2.0,1.0,4.0,2.0,1.0,32.0,32.0,32.0,32.0,48.0,2.0,2.0,2.0,48.0,48.0,64.0,2.0,2.0,8.0,1585
4.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,24.0,48.0,48.0,96.0,144.0,4.0,2.0,1.0,64.0,96.0,128.0,2.0,4.0,2.0,2030
1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,8.0,8.0,12.0,12.0,12.0,2.0,4.0,2.0,16.0,16.0,16.0,4.0,2.0,2.0,1118
3.0,2.0,1.0,3.0,4.0,4.0,1.0,1.0,1.0,8.0,16.0,24.0,48.0,72.0,1.0,4.0,1.0,16.0,48.0,96.0,8.0,8.0,8.0,1800
4.0,2.0,1.0,3.0,4.0,1.0,4.0,1.0,2.0,8.0,16.0,24.0,24.0,36.0,1.0,1.0,1.0,32.0,24.0,48.0,2.0,4.0,2.0,1584
3.0,3.0,4.0,3.0,4.0,1.0,2.0,4.0,1.0,8.0,8.0,12.0,18.0,27.0,2.0,4.0,4.0,16.0,16.0,16.0,8.0,4.0,8.0,1139
4.0,4.0,2.0,3.0,4.0,1.0,1.0,4.0,4.0,32.0,32.0,32.0,32.0,48.0,1.0,2.0,1.0,32.0,64.0,64.0,4.0,4.0,8.0,1550
3.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,8.0,12.0,18.0,27.0,40.0,1.0,2.0,4.0,16.0,24.0,64.0,8.0,2.0,2.0,1411
1.0,4.0,1.0,4.0,1.0,4.0,4.0,1.0,4.0,24.0,36.0,36.0,36.0,36.0,1.0,4.0,2.0,64.0,64.0,64.0,2.0,4.0,8.0,1517
2.0,4.0,1.0,3.0,2.0,2.0,2.0,4.0,4.0,24.0,36.0,54.0,81.0,81.0,2.0,1.0,1.0,32.0,64.0,128.0,2.0,4.0,8.0,1946
2.0,1.0,1.0,2.0,2.0,4.0,1.0,4.0,2.0,8.0,12.0,18.0,18.0,27.0,1.0,4.0,4.0,16.0,24.0,16.0,8.0,8.0,8.0,1409
2.0,3.0,3.0,2.0,2.0,1.0,4.0,1.0,2.0,8.0,12.0,12.0,18.0,18.0,4.0,2.0,2.0,12.0,32.0,32.0,2.0,4.0,2.0,1235
2.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,16.0,32.0,48.0,96.0,144.0,4.0,2.0,1.0,48.0,64.0,128.0,4.0,8.0,4.0,1007
4.0,4.0,3.0,3.0,1.0,4.0,2.0,1.0,2.0,24.0,48.0,48.0,72.0,144.0,1.0,2.0,2.0,32.0,128.0,192.0,2.0,4.0,8.0,1974
3.0,4.0,3.0,2.0,4.0,2.0,4.0,1.0,2.0,16.0,32.0,32.0,32.0,48.0,1.0,4.0,2.0,32.0,64.0,48.0,4.0,8.0,2.0,1876
4.0,3.0,1.0,2.0,2.0,2.0,1.0,4.0,2.0,32.0,64.0,96.0,96.0,96.0,4.0,4.0,1.0,96.0,128.0,128.0,4.0,2.0,4.0,2442
3.0,4.0,4.0,3.0,2.0,1.0,4.0,2.0,2.0,16.0,32.0,64.0,64.0,96.0,2.0,2.0,1.0,128.0,128.0,128.0,8.0,4.0,4.0,1620
2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,32.0,32.0,32.0,32.0,32.0,4.0,1.0,4.0,32.0,64.0,64.0,8.0,8.0,2.0,1572
2.0,1.0,2.0,3.0,2.0,1.0,2.0,4.0,2.0,8.0,8.0,16.0,16.0,16.0,2.0,2.0,4.0,32.0,24.0,16.0,2.0,2.0,8.0,1173
1.0,2.0,2.0,3.0,1.0,1.0,4.0,2.0,1.0,8.0,12.0,12.0,18.0,27.0,1.0,2.0,4.0,12.0,16.0,16.0,2.0,8.0,4.0,1118
2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,24.0,48.0,48.0,48.0,96.0,1.0,1.0,1.0,48.0,32.0,96.0,8.0,8.0,4.0,1712
